EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,20201225,    3,    0
   334,116304,20201226,    0,    0
   334,116304,20201227,   16,    0
   334,116304,20201228,  170,    0
   334,116304,20201229,   34,    0
   334,116304,20201230,   27,    0
   334,116304,20201231,    0,    0
   334,116304,20210101,-9999,    9
   334,116304,20210102,-9999,    9
   334,116304,20210103,-9999,    9
   334,116304,20210104,-9999,    9
   334,116304,20210105,-9999,    9
   334,116304,20210106,-9999,    9
   334,116304,20210107,-9999,    9
   334,116304,20210108,-9999,    9
   334,116304,20210109,-9999,    9
   334,116304,20210110,-9999,    9
   334,116304,20210111,-9999,    9
   334,116304,20210112,-9999,    9
   334,116304,20210113,-9999,    9
   334,116304,20210114,-9999,    9
   334,116304,20210115,-9999,    9
   334,116304,20210116,-9999,    9
   334,116304,20210117,-9999,    9
   334,116304,20210118,-9999,    9
   334,116304,20210119,-9999,    9
   334,116304,20210120,-9999,    9
   334,116304,20210121,-9999,    9
   334,116304,20210122,-9999,    9
   334,116304,20210123,-9999,    9
   334,116304,20210124,-9999,    9
   334,116304,20210125,-9999,    9
   334,116304,20210126,-9999,    9
   334,116304,20210127,-9999,    9
   334,116304,20210128,-9999,    9
   334,116304,20210129,-9999,    9
   334,116304,20210130,-9999,    9
   334,116304,20210131,-9999,    9
   334,116304,20210201,-9999,    9
   334,116304,20210202,-9999,    9
   334,116304,20210203,-9999,    9
   334,116304,20210204,-9999,    9
   334,116304,20210205,-9999,    9
   334,116304,20210206,-9999,    9
   334,116304,20210207,-9999,    9
   334,116304,20210208,-9999,    9
   334,116304,20210209,-9999,    9
   334,116304,20210210,-9999,    9
   334,116304,20210211,-9999,    9
   334,116304,20210212,-9999,    9
   334,116304,20210213,-9999,    9
   334,116304,20210214,-9999,    9
   334,116304,20210215,-9999,    9
   334,116304,20210216,-9999,    9
   334,116304,20210217,-9999,    9
   334,116304,20210218,-9999,    9
   334,116304,20210219,-9999,    9
   334,116304,20210220,-9999,    9
   334,116304,20210221,-9999,    9
   334,116304,20210222,-9999,    9
   334,116304,20210223,-9999,    9
   334,116304,20210224,-9999,    9
   334,116304,20210225,-9999,    9
   334,116304,20210226,-9999,    9
   334,116304,20210227,-9999,    9
   334,116304,20210228,-9999,    9
   334,116304,20210301,-9999,    9
   334,116304,20210302,-9999,    9
   334,116304,20210303,-9999,    9
   334,116304,20210304,-9999,    9
   334,116304,20210305,-9999,    9
   334,116304,20210306,-9999,    9
   334,116304,20210307,-9999,    9
   334,116304,20210308,-9999,    9
   334,116304,20210309,-9999,    9
   334,116304,20210310,-9999,    9
   334,116304,20210311,-9999,    9
   334,116304,20210312,-9999,    9
   334,116304,20210313,-9999,    9
   334,116304,20210314,-9999,    9
   334,116304,20210315,-9999,    9
   334,116304,20210316,-9999,    9
   334,116304,20210317,-9999,    9
   334,116304,20210318,-9999,    9
   334,116304,20210319,-9999,    9
   334,116304,20210320,-9999,    9
   334,116304,20210321,-9999,    9
   334,116304,20210322,-9999,    9
   334,116304,20210323,-9999,    9
   334,116304,20210324,-9999,    9
   334,116304,20210325,-9999,    9
   334,116304,20210326,-9999,    9
   334,116304,20210327,-9999,    9
   334,116304,20210328,-9999,    9
   334,116304,20210329,-9999,    9
   334,116304,20210330,-9999,    9
   334,116304,20210331,-9999,    9
   334,116304,20210401,-9999,    9
   334,116304,20210402,-9999,    9
   334,116304,20210403,-9999,    9
   334,116304,20210404,-9999,    9
   334,116304,20210405,-9999,    9
   334,116304,20210406,-9999,    9
   334,116304,20210407,-9999,    9
   334,116304,20210408,-9999,    9
   334,116304,20210409,-9999,    9
   334,116304,20210410,-9999,    9
   334,116304,20210411,-9999,    9
   334,116304,20210412,-9999,    9
   334,116304,20210413,-9999,    9
   334,116304,20210414,-9999,    9
   334,116304,20210415,-9999,    9
   334,116304,20210416,-9999,    9
   334,116304,20210417,-9999,    9
   334,116304,20210418,-9999,    9
   334,116304,20210419,-9999,    9
   334,116304,20210420,-9999,    9
   334,116304,20210421,-9999,    9
   334,116304,20210422,-9999,    9
   334,116304,20210423,-9999,    9
   334,116304,20210424,-9999,    9
   334,116304,20210425,-9999,    9
   334,116304,20210426,-9999,    9
   334,116304,20210427,-9999,    9
   334,116304,20210428,-9999,    9
   334,116304,20210429,-9999,    9
   334,116304,20210430,-9999,    9
   334,116304,20210501,-9999,    9
   334,116304,20210502,-9999,    9
   334,116304,20210503,-9999,    9
   334,116304,20210504,-9999,    9
   334,116304,20210505,-9999,    9
   334,116304,20210506,-9999,    9
   334,116304,20210507,-9999,    9
   334,116304,20210508,-9999,    9
   334,116304,20210509,-9999,    9
   334,116304,20210510,-9999,    9
   334,116304,20210511,-9999,    9
   334,116304,20210512,-9999,    9
   334,116304,20210513,-9999,    9
   334,116304,20210514,-9999,    9
   334,116304,20210515,-9999,    9
   334,116304,20210516,-9999,    9
   334,116304,20210517,-9999,    9
   334,116304,20210518,-9999,    9
   334,116304,20210519,-9999,    9
   334,116304,20210520,-9999,    9
   334,116304,20210521,-9999,    9
   334,116304,20210522,-9999,    9
   334,116304,20210523,-9999,    9
   334,116304,20210524,-9999,    9
   334,116304,20210525,-9999,    9
   334,116304,20210526,-9999,    9
   334,116304,20210527,-9999,    9
   334,116304,20210528,-9999,    9
   334,116304,20210529,-9999,    9
   334,116304,20210530,-9999,    9
   334,116304,20210531,-9999,    9
   334,116304,20210601,-9999,    9
   334,116304,20210602,-9999,    9
   334,116304,20210603,-9999,    9
   334,116304,20210604,-9999,    9
   334,116304,20210605,-9999,    9
   334,116304,20210606,-9999,    9
   334,116304,20210607,-9999,    9
   334,116304,20210608,-9999,    9
   334,116304,20210609,-9999,    9
   334,116304,20210610,-9999,    9
   334,116304,20210611,-9999,    9
   334,116304,20210612,-9999,    9
   334,116304,20210613,-9999,    9
   334,116304,20210614,-9999,    9
   334,116304,20210615,-9999,    9
   334,116304,20210616,-9999,    9
   334,116304,20210617,-9999,    9
   334,116304,20210618,-9999,    9
   334,116304,20210619,-9999,    9
   334,116304,20210620,-9999,    9
   334,116304,20210621,-9999,    9
   334,116304,20210622,-9999,    9
   334,116304,20210623,-9999,    9
   334,116304,20210624,-9999,    9
   334,116304,20210625,-9999,    9
   334,116304,20210626,-9999,    9
   334,116304,20210627,-9999,    9
   334,116304,20210628,-9999,    9
   334,116304,20210629,-9999,    9
   334,116304,20210630,-9999,    9
   334,116304,20210701,-9999,    9
   334,116304,20210702,-9999,    9
   334,116304,20210703,-9999,    9
   334,116304,20210704,-9999,    9
   334,116304,20210705,-9999,    9
   334,116304,20210706,-9999,    9
   334,116304,20210707,-9999,    9
   334,116304,20210708,-9999,    9
   334,116304,20210709,-9999,    9
   334,116304,20210710,-9999,    9
   334,116304,20210711,-9999,    9
   334,116304,20210712,-9999,    9
   334,116304,20210713,-9999,    9
   334,116304,20210714,-9999,    9
   334,116304,20210715,-9999,    9
   334,116304,20210716,-9999,    9
   334,116304,20210717,-9999,    9
   334,116304,20210718,-9999,    9
   334,116304,20210719,-9999,    9
   334,116304,20210720,-9999,    9
   334,116304,20210721,-9999,    9
   334,116304,20210722,-9999,    9
   334,116304,20210723,-9999,    9
   334,116304,20210724,-9999,    9
   334,116304,20210725,-9999,    9
   334,116304,20210726,-9999,    9
   334,116304,20210727,-9999,    9
   334,116304,20210728,-9999,    9
   334,116304,20210729,-9999,    9
   334,116304,20210730,-9999,    9
   334,116304,20210731,-9999,    9
   334,116304,20210801,-9999,    9
   334,116304,20210802,-9999,    9
   334,116304,20210803,-9999,    9
   334,116304,20210804,-9999,    9
   334,116304,20210805,-9999,    9
   334,116304,20210806,-9999,    9
   334,116304,20210807,-9999,    9
   334,116304,20210808,-9999,    9
   334,116304,20210809,-9999,    9
   334,116304,20210810,-9999,    9
   334,116304,20210811,-9999,    9
   334,116304,20210812,-9999,    9
   334,116304,20210813,-9999,    9
   334,116304,20210814,-9999,    9
   334,116304,20210815,-9999,    9
   334,116304,20210816,-9999,    9
   334,116304,20210817,-9999,    9
   334,116304,20210818,-9999,    9
   334,116304,20210819,-9999,    9
   334,116304,20210820,-9999,    9
   334,116304,20210821,-9999,    9
   334,116304,20210822,-9999,    9
   334,116304,20210823,-9999,    9
   334,116304,20210824,-9999,    9
   334,116304,20210825,-9999,    9
   334,116304,20210826,-9999,    9
   334,116304,20210827,-9999,    9
   334,116304,20210828,-9999,    9
   334,116304,20210829,-9999,    9
   334,116304,20210830,-9999,    9
   334,116304,20210831,-9999,    9
   334,116304,20210901,-9999,    9
   334,116304,20210902,-9999,    9
   334,116304,20210903,-9999,    9
   334,116304,20210904,-9999,    9
   334,116304,20210905,-9999,    9
   334,116304,20210906,-9999,    9
   334,116304,20210907,-9999,    9
   334,116304,20210908,-9999,    9
   334,116304,20210909,-9999,    9
   334,116304,20210910,-9999,    9
   334,116304,20210911,-9999,    9
   334,116304,20210912,-9999,    9
   334,116304,20210913,-9999,    9
   334,116304,20210914,-9999,    9
   334,116304,20210915,-9999,    9
   334,116304,20210916,-9999,    9
   334,116304,20210917,-9999,    9
   334,116304,20210918,-9999,    9
   334,116304,20210919,-9999,    9
   334,116304,20210920,-9999,    9
   334,116304,20210921,-9999,    9
   334,116304,20210922,-9999,    9
   334,116304,20210923,-9999,    9
   334,116304,20210924,-9999,    9
   334,116304,20210925,-9999,    9
   334,116304,20210926,-9999,    9
   334,116304,20210927,-9999,    9
   334,116304,20210928,-9999,    9
   334,116304,20210929,-9999,    9
   334,116304,20210930,-9999,    9
   334,116304,20211001,-9999,    9
   334,116304,20211002,-9999,    9
   334,116304,20211003,-9999,    9
   334,116304,20211004,-9999,    9
   334,116304,20211005,-9999,    9
   334,116304,20211006,-9999,    9
   334,116304,20211007,-9999,    9
   334,116304,20211008,-9999,    9
   334,116304,20211009,-9999,    9
   334,116304,20211010,-9999,    9
   334,116304,20211011,-9999,    9
   334,116304,20211012,-9999,    9
   334,116304,20211013,-9999,    9
   334,116304,20211014,-9999,    9
   334,116304,20211015,-9999,    9
   334,116304,20211016,-9999,    9
   334,116304,20211017,-9999,    9
   334,116304,20211018,-9999,    9
   334,116304,20211019,-9999,    9
   334,116304,20211020,-9999,    9
   334,116304,20211021,-9999,    9
   334,116304,20211022,-9999,    9
   334,116304,20211023,-9999,    9
   334,116304,20211024,-9999,    9
   334,116304,20211025,-9999,    9
   334,116304,20211026,-9999,    9
   334,116304,20211027,-9999,    9
   334,116304,20211028,-9999,    9
   334,116304,20211029,-9999,    9
   334,116304,20211030,-9999,    9
   334,116304,20211031,-9999,    9
   334,116304,20211101,-9999,    9
   334,116304,20211102,-9999,    9
   334,116304,20211103,-9999,    9
   334,116304,20211104,-9999,    9
   334,116304,20211105,-9999,    9
   334,116304,20211106,-9999,    9
   334,116304,20211107,-9999,    9
   334,116304,20211108,-9999,    9
   334,116304,20211109,-9999,    9
   334,116304,20211110,-9999,    9
   334,116304,20211111,-9999,    9
   334,116304,20211112,-9999,    9
   334,116304,20211113,-9999,    9
   334,116304,20211114,-9999,    9
   334,116304,20211115,-9999,    9
   334,116304,20211116,-9999,    9
   334,116304,20211117,-9999,    9
   334,116304,20211118,-9999,    9
   334,116304,20211119,-9999,    9
   334,116304,20211120,-9999,    9
   334,116304,20211121,-9999,    9
   334,116304,20211122,-9999,    9
   334,116304,20211123,-9999,    9
   334,116304,20211124,-9999,    9
   334,116304,20211125,-9999,    9
   334,116304,20211126,-9999,    9
   334,116304,20211127,-9999,    9
   334,116304,20211128,-9999,    9
   334,116304,20211129,-9999,    9
   334,116304,20211130,-9999,    9
   334,116304,20211201,-9999,    9
   334,116304,20211202,-9999,    9
   334,116304,20211203,-9999,    9
   334,116304,20211204,-9999,    9
   334,116304,20211205,-9999,    9
   334,116304,20211206,-9999,    9
   334,116304,20211207,-9999,    9
   334,116304,20211208,-9999,    9
   334,116304,20211209,-9999,    9
   334,116304,20211210,-9999,    9
   334,116304,20211211,-9999,    9
   334,116304,20211212,-9999,    9
   334,116304,20211213,-9999,    9
   334,116304,20211214,-9999,    9
   334,116304,20211215,-9999,    9
   334,116304,20211216,-9999,    9
   334,116304,20211217,-9999,    9
   334,116304,20211218,-9999,    9
   334,116304,20211219,-9999,    9
   334,116304,20211220,-9999,    9
   334,116304,20211221,-9999,    9
   334,116304,20211222,-9999,    9
   334,116304,20211223,-9999,    9
   334,116304,20211224,-9999,    9
   334,116304,20211225,-9999,    9
   334,116304,20211226,-9999,    9
   334,116304,20211227,-9999,    9
   334,116304,20211228,-9999,    9
   334,116304,20211229,-9999,    9
   334,116304,20211230,-9999,    9
   334,116304,20211231,-9999,    9
   334,116304,20220101,-9999,    9
   334,116304,20220102,-9999,    9
   334,116304,20220103,-9999,    9
   334,116304,20220104,-9999,    9
   334,116304,20220105,-9999,    9
   334,116304,20220106,-9999,    9
   334,116304,20220107,-9999,    9
   334,116304,20220108,-9999,    9
   334,116304,20220109,-9999,    9
   334,116304,20220110,-9999,    9
   334,116304,20220111,-9999,    9
   334,116304,20220112,-9999,    9
   334,116304,20220113,-9999,    9
   334,116304,20220114,-9999,    9
   334,116304,20220115,-9999,    9
   334,116304,20220116,-9999,    9
   334,116304,20220117,-9999,    9
   334,116304,20220118,-9999,    9
   334,116304,20220119,-9999,    9
   334,116304,20220120,-9999,    9
   334,116304,20220121,-9999,    9
   334,116304,20220122,-9999,    9
   334,116304,20220123,-9999,    9
   334,116304,20220124,-9999,    9
   334,116304,20220125,-9999,    9
   334,116304,20220126,-9999,    9
   334,116304,20220127,-9999,    9
   334,116304,20220128,-9999,    9
   334,116304,20220129,-9999,    9
   334,116304,20220130,-9999,    9
   334,116304,20220131,-9999,    9
   334,116304,20220201,-9999,    9
   334,116304,20220202,-9999,    9
   334,116304,20220203,-9999,    9
   334,116304,20220204,-9999,    9
   334,116304,20220205,-9999,    9
   334,116304,20220206,-9999,    9
   334,116304,20220207,-9999,    9
   334,116304,20220208,-9999,    9
   334,116304,20220209,-9999,    9
   334,116304,20220210,-9999,    9
   334,116304,20220211,-9999,    9
   334,116304,20220212,-9999,    9
   334,116304,20220213,-9999,    9
   334,116304,20220214,-9999,    9
   334,116304,20220215,-9999,    9
   334,116304,20220216,-9999,    9
   334,116304,20220217,-9999,    9
   334,116304,20220218,-9999,    9
   334,116304,20220219,-9999,    9
   334,116304,20220220,-9999,    9
   334,116304,20220221,-9999,    9
   334,116304,20220222,-9999,    9
   334,116304,20220223,-9999,    9
   334,116304,20220224,-9999,    9
   334,116304,20220225,-9999,    9
   334,116304,20220226,-9999,    9
   334,116304,20220227,-9999,    9
   334,116304,20220228,-9999,    9
   334,116304,20220301,-9999,    9
   334,116304,20220302,-9999,    9
   334,116304,20220303,-9999,    9
   334,116304,20220304,-9999,    9
   334,116304,20220305,-9999,    9
   334,116304,20220306,-9999,    9
   334,116304,20220307,-9999,    9
   334,116304,20220308,-9999,    9
